Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,Gamma,RiskProfile
2025-11-21,1317986.2290556538,0.00353420631771173,1.3045579054447661e-10,0.0035342061872559393,1.304557905444766e-07,0.01,moderate
2025-11-24,1329032.8802927376,0.008381470682642611,8.878600239130505e-09,0.008381461804042372,8.878600239130505e-06,0.01,moderate
2025-11-25,1348628.8904871377,0.014744568289775328,4.415566428444646e-09,0.0147445638742089,4.415566428444646e-06,0.01,moderate
2025-11-26,1350078.714745431,0.0010750390294773648,3.2887188683758957e-09,0.0010750357407584964,3.2887188683758956e-06,0.01,moderate
2025-11-27,1351629.3193047096,0.0011485337970402743,4.794736139386054e-09,0.0011485290023041349,4.794736139386054e-06,0.01,moderate
2025-11-28,1367570.9632470342,0.011794391723499498,1.2684853177197497e-09,0.01179439045501418,1.2684853177197497e-06,0.01,moderate
2025-12-01,1373062.0763373643,0.004515230821532379,0.0004999999941007292,0.00401523082743165,0.4999999941007292,0.01,moderate
2025-12-02,1357700.7591988845,-0.011187633306430689,1.5450510395079126e-09,-0.011187634851481729,1.5450510395079125e-06,0.01,moderate
2025-12-03,1345616.149131626,-0.008900783307840276,7.227468135628835e-09,-0.008900790535308413,7.227468135628835e-06,0.01,moderate
2025-12-04,1333222.590235336,-0.008710322651512836,0.00049999999829192,-0.009210322649804757,0.49999999829192,0.01,moderate
2025-12-05,1313645.86574434,-0.014183762965911062,0.0004999999963864217,-0.014683762962297484,0.4999999963864218,0.01,moderate
2025-12-08,1308966.1362341894,-0.0035623918166323154,6.263537426890629e-09,-0.0035623980801697424,6.263537426890628e-06,0.01,moderate
2025-12-09,1306161.148413532,-0.0021428925291043788,1.0746244765722573e-08,-0.0021429032753491443,1.0746244765722573e-05,0.01,moderate
2025-12-10,1304000.136114237,-0.0016544760043180062,1.643941647872958e-11,-0.0016544760207574227,1.643941647872958e-08,0.01,moderate
2025-12-11,1296114.9681515198,-0.0060469064989086,8.167715551561133e-10,-0.0060469073156801546,8.167715551561135e-07,0.01,moderate
2025-12-12,1294704.0101174521,-0.0010886055836816233,3.290179567459383e-11,-0.001088605616583419,3.290179567459383e-08,0.01,moderate
2025-12-15,1301724.2845702544,0.005422300704739147,1.0570844485178366e-11,0.005422300694168302,1.0570844485178367e-08,0.01,moderate
2025-12-16,1316675.7795629178,0.011485916872197688,1.4829803931887941e-09,0.011485915389217295,1.4829803931887943e-06,0.01,moderate
2025-12-17,1332652.6580277593,0.0121342541228171,3.169589201238823e-11,0.012134254091121208,3.169589201238823e-08,0.01,moderate
2025-12-18,1346225.3810078043,0.01047672822916157,0.0002919866175463311,0.010184741611615238,0.29198661754633115,0.01,moderate
2025-12-19,1342313.3704939978,-0.0029059104309561157,1.0155658783584383e-10,-0.0029059105325127035,1.0155658783584383e-07,0.01,moderate
2025-12-22,1329487.9479822086,-0.00955471216518533,3.4427425734645063e-09,-0.009554715607927904,3.442742573464506e-06,0.01,moderate
